occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
ELE2025_11,PreservedSpecimen,,,ELE,SPECIES,,"Delgado, A.",,"Delgado, A.",E,ELE2025,1,Epidendrum difforme,18.8554185164744,-70.9877305929659,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_12,PreservedSpecimen,,,ELE,SPECIES,,"García-Rodríguez, R.",,"García-Rodriguez, R.",E,ELE2025,1,Elaphoglossum crinitum,19.58,-70.745,2021-12-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_13,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.; Polanco-Matías, I.",,"Polanco-Matías, I.",E,ELE2025,1,Tillandsia pruinosa,19.273198,-71.056611,2022-08-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_14,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.; Polanco-Matías, I.",,"Bobadilla-Peñaló, E. M.",E,ELE2025,1,Microgramma piloselloides,19.271824,-71.052138,2022-08-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_15,PreservedSpecimen,,,ELE,SPECIES,,.,,.,E,ELE2025,1,Dendrobium nobile,19.0557128795472,-70.5434732867239,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_16,PreservedSpecimen,,,ELE,SPECIES,,"Delgado, A.",,"Delgado, A.",E,ELE2025,1,Jacquiniella globosa,18.8554185164744,-70.9877305929659,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_17,PreservedSpecimen,,,ELE,SPECIES,,"Delgado, A.",,"Delgado, A.",E,ELE2025,1,Peperomia rotundifolia,18.8554185164744,-70.9877305929659,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_18,PreservedSpecimen,,,ELE,SPECIES,,"Ortiz, I.",,"Ortiz, I.",E,ELE2025,1,Campyloneurum crassifolium,18.525556,-69.858333,2021-11-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_19,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.; Polanco-Matías, I.",,"Polanco-Matías, I.",E,ELE2025,1,Domingoa haematochila,19.273198,71.056611,2022-08-20,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
ELE2025_20,PreservedSpecimen,,,ELE,SPECIES,,"Bobadilla-Peñaló, E. M.; Polanco-Matías, I.",,"Polanco-Matías, I.",E,ELE2025,1,Peperomia rhombea,19.273198,71.056611,2022-08-21,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change2: Standardized country to Darwin Core name: 'República Dominicana' -> 'DOMINICAN REPUBLIC'. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | No elevation information available in dataset or locality; minimumElevationInMeters left as NA [2026-04-14]"
