occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,habitat,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
assis_i_2026_literature_00011,MaterialCitation,,,Universidade Estadual do Oeste do Paraná,SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera crepiniana,-25.46027778,-53.81777778,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00012,MaterialCitation,,,"National Institute for Amazon Research (INPA), Manaus, Brazil",SPECIES,,,,,E,Amazon Rainforest,assis_i_2026_literature,1,Acianthera discophylla,-2.31055556,-58.62805556,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00013,MaterialCitation,,,"National Institute for Amazon Research (INPA), Manaus, Brazil",SPECIES,,,,,E,Amazon Rainforest,assis_i_2026_literature,1,Acianthera discophylla,-2.96305556,-59.9225,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00014,MaterialCitation,,,"UNESP - São Paulo State University, Rio Claro, São Paulo state, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera fenestrata,-20.41805556,-41.00694444,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00015,MaterialCitation,,,"National Institute for Amazon Research (INPA), Manaus, Brazil",SPECIES,,,,,E,Amazon Rainforest,assis_i_2026_literature,1,Acianthera fockei,-2.31055556,-58.62805556,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00016,MaterialCitation,,,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera glanduligera,-20.28111111,-40.50166667,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00017,MaterialCitation,,,"Universidade Federal do Paraná, Curitiba, PR, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera hatschbachii,-25.44805556,-49.24055556,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00018,MaterialCitation,,,"UNESP - São Paulo State University, Rio Claro, São Paulo state, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera heringeri,-20.41805556,-41.00694444,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00019,MaterialCitation,,,"Universidade Feevale, Novo Hamburgo, Rio Grande do Sul state, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera hygrophila,-29.72833333,-50.36666667,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00020,MaterialCitation,,,"Instituto Federal Sul-Rio-Grandense, Pelotas, Rio Grande do Sul, Brazil",SPECIES,,,,,E,Pampa,assis_i_2026_literature,1,Acianthera hygrophila,-31.38166667,-52.49055556,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00021,MaterialCitation,,,"Universidade Federal de Pelotas, RS, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera hygrophila,-29.185,-52.22694444,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00022,MaterialCitation,,,"Universidade Federal do Paraná, Curitiba, PR, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera hygrophila,-25.44805556,-49.24055556,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00023,MaterialCitation,,,Universidade Estadual do Centro-Oeste (UNICENTRO),SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera hygrophila,-25.51666667,-50.53333333,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00024,MaterialCitation,,,Universidade Estadual do Oeste do Paraná,SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera klotzschiana,-25.46027778,-53.81777778,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00025,MaterialCitation,,,"Universidade Tecnológica Federal do Paraná - UTFPR, Paraná state, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera klotzschiana,-25.45777778,-53.81694444,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00026,MaterialCitation,,,"Universidade Federal de Pelotas, RS, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera luteola,-29.185,-52.22694444,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00027,MaterialCitation,,,"Universidade Federal do Paraná, Curitiba, PR, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera luteola,-25.44805556,-49.24055556,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00028,MaterialCitation,,,"Floresce Consultoria Ambiental, Curitiba, PR, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera luteola,-25.14,-48.82,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00029,MaterialCitation,,,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera luteola,-20.28111111,-40.50166667,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00030,MaterialCitation,,,"UNESP - São Paulo State University, Rio Claro, São Paulo state, Brazil",SPECIES,,,,,E,Atlantic Forest,assis_i_2026_literature,1,Acianthera maculiglossa,-20.41805556,-41.00694444,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00031,MaterialCitation,,,"National Institute for Amazon Research (INPA), Manaus, Brazil",SPECIES,,,,,E,Amazon Rainforest,assis_i_2026_literature,1,Acianthera miqueliana,-2.14538889,-59.99052778,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
assis_i_2026_literature_00032,MaterialCitation,,,"National Institute for Amazon Research (INPA), Manaus, Brazil",SPECIES,,,,,E,Amazon Rainforest,assis_i_2026_literature,1,Acianthera miqueliana,-2.58541667,-60.33233333,,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]"
