occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
HIP2025_0046,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"HenrÃ­quez, J. T.",204,Edmundo Pisano,NV,HIP2025,0,,-53.6833333,-71.9,33980,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0047,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Edmundo Pisano; DomÃ­nguez, E",7097,Edmundo Pisano,NV,HIP2025,0,,-51.2166667,-73.1666667,34656,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0048,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"DomÃ­nguez, E; Mutschke, E",90,Edmundo Pisano,NV,HIP2025,0,,-54.2166667,-70.1666667,34680,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0049,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"DomÃ­nguez, E",120,Edmundo Pisano,NV,HIP2025,0,,-54.2166667,-70.1666667,34683,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0050,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Pisano, E; HenrÃ­quez, J; DomÃ­nguez, E",8011,Edmundo Pisano,NV,HIP2025,0,,-54.0666667,-70.1666667,34736,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0051,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Pisano, E; HenrÃ­quez, J; DomÃ­nguez, E",7962,Edmundo Pisano,NV,HIP2025,0,,-54.05,-70.0333333,34736,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0052,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Pisano, E; HenrÃ­quez, J; DomÃ­nguez, E",7885,Edmundo Pisano,NV,HIP2025,0,,-54.05,-70.0666667,34734,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0053,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Pisano, E; HenrÃ­quez, J; DomÃ­nguez, E",7827,Edmundo Pisano,NV,HIP2025,0,,-53.7333333,-70.0166667,34361,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0054,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Pisano, E; HenrÃ­quez, J; DomÃ­nguez, E",7804,Edmundo Pisano,NV,HIP2025,0,,-53.7333333,-70.0166667,34361,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
HIP2025_0055,PRESERVED_SPECIMEN,,,HIP,SPECIES,Herbarium,"Pisano, E; HenrÃ­quez, J; DomÃ­nguez, E",8089,Edmundo Pisano,NV,HIP2025,0,,-54.1833333,-69.6833333,34740,change1: Moved authorship out of scientificName into scientificNameAuthorship; kept binomial. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11]
