occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
gallegos_s_2025_00022,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5298,"Hurtado, R.",E,gallegos_s_2025,1,Peperomia divaricata,-16.326833333333333,-67.48991666666667,2021-04-26,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00023,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA5299,,E,gallegos_s_2025,,,-16.326833333333333,-67.48991666666667,2021-04-26,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00024,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5300,"Jimenez, I.",E,gallegos_s_2025,1,Anathallis obovata,-16.326833333333333,-67.48991666666667,2021-04-26,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00025,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5317,"Jimenez, I.",E,gallegos_s_2025,1,Pleurothallis vorator,-16.397669444444443,-67.573675,2021-04-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00026,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5318,"Jimenez, I.",E,gallegos_s_2025,1,Pleurothallis divaricans,-16.397669444444443,-67.573675,2021-04-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00027,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5319,"Hurtado, R.",E,gallegos_s_2025,1,Peperomia psilostachya,-16.397669444444443,-67.573675,2021-04-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00028,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5320,"Hurtado, R.",E,gallegos_s_2025,1,Peperomia delicatula,-16.397669444444443,-67.573675,2021-04-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00029,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5330,"Jimenez, I.",E,gallegos_s_2025,1,Sphyrospermum cordifolium,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00030,PreservedSpecimen,Colección,,LPB,FAMILY,,"Gallegos, S.",SG2025_SGA5331,,E,gallegos_s_2025,,,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Cleared scientificName (not strict binomial) | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
gallegos_s_2025_00031,PreservedSpecimen,Colección,,LPB,SPECIES,,"Gallegos, S.",SG2025_SGA5333,"Jimenez, I.",E,gallegos_s_2025,1,Brachionidium tuberculatum,-16.34289722222222,-67.50077777777778,2021-05-08,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | EpIG backbone match, accepted name update, and taxonomy fill [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
