occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
BAR2025_011,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2379,S. Carrington,herb,BAR2025,1,Tillandsia recurvata,17.215355,-62.652557,2014-07-24,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_012,PreservedSpecimen,,,BAR,SPECIES,,M. Fonseca,MF011,M. Fonseca,herb,BAR2025,2,Tillandsia utriculata,18.424611,-64.580661,2011-02-25,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_013,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC3042,M. T. Strong,herb,BAR2025,2,Tillandsia utriculata,18.251283,-62.993126,2013-01-11,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_014,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2204,S. Carrington,herb,BAR2025,2,Tillandsia utriculata,13.037467,-61.210617,2007-07-29,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_015,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2542,C. M. S. Carrington,herb,BAR2025,1,Werauhia ringens,17.47422,-62.96143,2017-01-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_016,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2322,S. Carrington,shrub,BAR2025,1,Crantzia cristata,17.372679,-62.812503,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_017,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2503,C. M. S. Carrington,shrub,BAR2025,1,Crantzia cristata,12.10432,-61.70232,2016-08-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_018,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2326,S. Carrington,climber,BAR2025,1,Marcgravia umbellata,17.379234,-62.821971,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_019,PreservedSpecimen,,,BAR,SPECIES,,C. M. Sean Carrington,SC1215,C. M. S. Carrington,herb,BAR2025,1,Epidendrum ciliare,13.203543,-59.618273,1990-06-01,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_020,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2030,M. T. Strong,herb,BAR2025,1,Epidendrum ciliare,13.09153,-59.59119,2007-05-21,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_021,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2324,S. Carrington,herb,BAR2025,1,Peperomia emarginella,17.373989,-62.8165,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_022,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2530,C. M. S. Carrington,herb,BAR2025,1,Peperomia glabella,17.47716,-62.9669,2017-01-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_023,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC1981,M. T. Strong,herb,BAR2025,3,Peperomia balfourii,15.504305,-61.406038,2007-05-05,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_024,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2308,S. Carrington,herb,BAR2025,1,Peperomia serpens,17.381803,-62.828251,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_025,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC2327,S. Carrington,herb,BAR2025,1,Peperomia serpens,17.380297,-62.826505,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_026,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2446,C. M. S. Carrington,herb,BAR2025,1,Peperomia serpens,13.32028,-61.16,2015-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
