occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,habitat,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
rosero_j_2024_00189,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,3,Begonia loranthoides,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00190,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,3,Sobralia powellii,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00191,HumanObservation,,,,GENUS,,Jeison Rosero | Yuliana Castro,1087,,Hierba,Bosque andino,rosero_j_2024,,,2.8641666666666667,-75.58749999999999,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00192,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00193,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00194,HumanObservation,,,,SPECIES,,Jeison Rosero | Yuliana Castro,1077,,Arbusto,Bosque andino,rosero_j_2024,0,,2.8641666666666667,-75.58749999999999,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00195,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00196,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,3,Tillandsia paniculata,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00197,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00198,HumanObservation,,,,GENUS,,Jeison Rosero | Yuliana Castro,1091,,Arbusto,Bosque andino,rosero_j_2024,,,2.8641666666666667,-75.58749999999999,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00199,HumanObservation,,,,SPECIES,,Jeison Rosero | Yuliana Castro,1080,,Hierba,Bosque andino,rosero_j_2024,3,Telipogon nervosus,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00200,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00201,HumanObservation,,,,GENUS,,Jeison Rosero | Yuliana Castro.,1076,,Hierba,Bosque andino,rosero_j_2024,,,2.863975,-75.58771388888889,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00202,HumanObservation,,,,SPECIES,,Jeison Rosero | Yuliana Castro,1086,,Hierba,Bosque andino,rosero_j_2024,3,Peperomia blanda,2.8641666666666667,-75.58749999999999,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00203,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,1,Dimerandra emarginata,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00204,HumanObservation,,,,GENUS,,Jeison Rosero | Yuliana Castro,1079,,Hierba,Bosque andino,rosero_j_2024,,,2.8684861111111113,-75.58622777777778,2024-05-04,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00205,HumanObservation,,,,SPECIES,,Jeison Rosero | Yuliana Castro.,1090,,Hierba,Bosque andino,rosero_j_2024,3,Passiflora coriacea,2.8641666666666667,-75.58749999999999,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00206,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00207,HumanObservation,,,,SPECIES,,Jeison Rosero,1099,,Arbusto,Bosque andino,rosero_j_2024,3,Peperomia serpens,1.875361111111111,-76.29661388888888,2024-05-14,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00208,HumanObservation,,,,GENUS,,Jeison Rosero,,,Arbusto,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00209,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00210,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,1,Epidendrum arachnoglossum,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00211,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00212,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00213,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,1,Epidendrum arachnoglossum,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00214,HumanObservation,,,,GENUS,,Jeison Rosero,,,Arbusto,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00215,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Hybrid detected: removed ×/x and reduced to binomial when possible | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00216,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,1,Comparettia falcata,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00217,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00218,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00219,HumanObservation,,,,SPECIES,,Jeison Rosero,1102,,Arbusto,Bosque andino,rosero_j_2024,3,Peperomia verticillata,1.875361111111111,-76.29661388888888,2024-05-15,"change1: Filled verbatimScientificName once from original scientificName | change2: Reduced scientificName to binomial (infra markers removed from name) | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00220,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Árbol,Bosque andino,rosero_j_2024,3,Miconia serpens,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00221,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Árbol,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00222,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00223,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00224,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00225,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00226,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00227,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Arbusto,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00228,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,0,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00229,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,1,Ipomoea indica,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00230,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00231,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,1,Comparettia falcata,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00232,HumanObservation,,,,GENUS,,Jeison Rosero,,,Hierba,Bosque andino,rosero_j_2024,,,,,,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00233,HumanObservation,,,,GENUS,,Jeison Rosero,1100,,Arbusto,Bosque andino,rosero_j_2024,,,1.875361111111111,-76.29661388888888,2024-05-15,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00234,HumanObservation,,,,SPECIES,,Jeison Rosero | Dilmer Arias,1135,,Hierba,Bosque seco Tropical,rosero_j_2024,1,Epidendrum melinanthum,2.486188888888889,-75.469725,2024-06-11,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00235,HumanObservation,,,,SPECIES,,Jeison Rosero | Dilmer Arias,1136,,Hierba,Bosque seco Tropical,rosero_j_2024,1,Epidendrum ibaguense,2.486188888888889,-75.469725,2024-06-11,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00236,HumanObservation,,,,SPECIES,,Jeison Rosero,,,Hierba,Bosque seco Tropical,rosero_j_2024,1,Cattleya trianae,2.486816666666667,-75.469775,2024-06-11,"change1: Filled verbatimScientificName once from original scientificName | change2: Normalized/filled taxonRank without overwriting existing non-empty values | change3: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change4: Filled country from country_by_point (spatial join) | change5: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
rosero_j_2024_00237,HumanObservation,,,,GENUS,,Jeison Rosero | Dilmer Arias,1139,,Arbusto,Bosque seco Tropical,rosero_j_2024,,,2.486816666666667,-75.469775,2024-06-11,"change1: Filled verbatimScientificName once from original scientificName | change2: Genus-only in name → scientificName=NA; filled genus | change3: Normalized/filled taxonRank without overwriting existing non-empty values | change4: Filled decimalLatitude/decimalLongitude from verbatim DMS (range-validated) | change5: Filled country from country_by_point (spatial join) | change6: Filled countryCode from countryCode_by_point (spatial join) | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
