occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,habitat,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
CPUN2025_0001,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8518,,Herb,,CPUN2025,1,Anthurium atropurpureum,-6.033333333,-77.05,1996-11-05,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0002,PreservedSpecimen,,,CPUN,species,,I. Sánchez vega M.O. Dillon,8129,,Herb,,CPUN2025,1,Anthurium breviscapum,,,1995-07-19,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0003,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8119,,E,,CPUN2025,1,Anthurium breviscapum,,,1995-07-18,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0004,PreservedSpecimen,,,CPUN,species,,L. Portal V. B. Pérez P.,126,,,,CPUN2025,1,Anthurium breviscapum,754786,-9307260,2005-10-15,"change1: Corrected longitude sign for Western Hemisphere (made negative). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0005,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8572,,,,CPUN2025,1,Anthurium clavigerum,-5.7,-77.4,1996-11-09,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0006,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega G. Iberico Vela R. Diéguez,9817,,E,,CPUN2025,1,Anthurium clavigerum,-6,-77.3,1999-06-21,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0007,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8059,,E,,CPUN2025,1,Anthurium clavigerum,,,1995-07-15,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0008,PreservedSpecimen,,,CPUN,species,,J. Cabanillas S.,269,,E,,CPUN2025,1,Anthurium coripatense,,,1986-07-22,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0009,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8415,,E,,CPUN2025,1,Anthurium coripatense,-5.9,-77.35,1996-11-01,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0010,PreservedSpecimen,,,CPUN,species,,M.O. Dillon I. Sánchez V. M. Sánchez M.,6329,,Herb,,CPUN2025,1,Anthurium coripatense,-6.490277778,-78.62361111,1993-04-17,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0011,PreservedSpecimen,,,CPUN,species,,M.O. Dillon I. Sánchez V. M. Sánchez M.,6434,,Herb,,CPUN2025,1,Anthurium coripatense,-6.406388889,-79.02194444,1993-04-20,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0012,PreservedSpecimen,,,CPUN,species,,M.O. Dillon I. Sánchez V. J. Guevara B.,6151,,E,,CPUN2025,1,Anthurium coripatense,-6.2,-78.76666667,1990-11-04,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0013,PreservedSpecimen,,,CPUN,species,,J. Sánchez Vega W. Ruiz Vigo J. Cabanillas S. A. López,2192,,Herb,,CPUN2025,1,Anthurium coripatense,,,1978-08-04,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0014,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega,6571,,E,,CPUN2025,1,Anthurium coripatense,,,1993-07-21,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0015,PreservedSpecimen,,,CPUN,species,,M.O. Dillon I. Sánchez V.,6288,,Herb,,CPUN2025,1,Anthurium coripatense,-5.4,-79.6,1991-07-21,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0016,PreservedSpecimen,,,CPUN,species,,P. Vargas Ch.,S/N,,,,CPUN2025,1,Anthurium coripatense,,,2004-09-16,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0017,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega A. Sagástegui J. Guevara,5870,,Herb,,CPUN2025,1,Anthurium dombeyanum,,,1991-11-02,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0018,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega,4479,,Herb,,CPUN2025,1,Anthurium dombeyanum,,,1987-10-12,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0019,PreservedSpecimen,,,CPUN,species,,J. Sánchez Vega W. Ruiz Vigo J. Cabanillas Dr. Aldave,1172,,Herb,,CPUN2025,1,Anthurium dombeyanum,,,1978-08-03,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0020,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega W. Flores S. Leiva G.,5653,,,,CPUN2025,1,Anthurium dombeyanum,,,1991-02-02,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0021,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega A. Miranda,6307,,E,,CPUN2025,1,Anthurium hamiltonii,,,1992-06-24,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0022,PreservedSpecimen,,,CPUN,species,,A. Galán J. Montoya Q. E. Linares,3758,,Herb,,CPUN2025,1,Anthurium hamiltonii,729929,-9404872,2014-05-29,"change1: Corrected longitude sign for Western Hemisphere (made negative). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0023,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon M. Zapata,9493,,E,,CPUN2025,1,Anthurium scandens,-5.65,-77.63333333,1998-06-24,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0024,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8553,,E,,CPUN2025,1,Anthurium triphyllum,-5.85,-77.4,1996-11-06,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0025,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8097,,E,,CPUN2025,3,Philodendron ernestii,,,1995-07-17,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0026,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega J. Cabanillas S.,3876,,E,,CPUN2025,3,Philodendron ernestii,,,1985-10-18,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0027,PreservedSpecimen,,,CPUN,species,,José M. Cabanillas Soriano,756,,,,CPUN2025,3,Begonia heracleifolia,-6.517222222,-78.42611111,1993-07-21,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0028,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega A. Briones,5800,,,,CPUN2025,3,Begonia heracleifolia,,,1991-09-14,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0029,PreservedSpecimen,,,CPUN,species,,M.O. Dillon I. Sánchez Vega M. Sánchez Montoya,6330,,Herb,,CPUN2025,3,Begonia heracleifolia,-6.490277778,-78.62361111,1993-04-17,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Parsed DMS/DDM longitude → decimal degrees. | change3: Corrected longitude sign for Western Hemisphere (made negative). | change4: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change5: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0030,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8592,,,,CPUN2025,1,Begonia glabra,-5.7,-77.4,1996-11-09,"change1: Standardized decimalLatitude string → numeric (comma/whitespace normalized). | change2: Parsed DMS/DDM latitude → decimal degrees. | change3: Parsed DMS/DDM longitude → decimal degrees. | change4: Corrected longitude sign for Western Hemisphere (made negative). | change5: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change6: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0031,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8386,,Herb,,CPUN2025,1,Begonia glabra,-5.9,-77.35,1996-11-01,"change1: Standardized decimalLatitude string → numeric (comma/whitespace normalized). | change2: Parsed DMS/DDM latitude → decimal degrees. | change3: Parsed DMS/DDM longitude → decimal degrees. | change4: Corrected longitude sign for Western Hemisphere (made negative). | change5: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change6: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0032,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon,8071,,Herb,,CPUN2025,1,Begonia glabra,,,1995-07-16,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0033,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega,4423,,E,,CPUN2025,1,Guzmania morreniana,,,1987-05-08,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0034,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega M.O. Dillon M. Zapata,9350,,E,,CPUN2025,1,Guzmania retusa,-5.633333333,-77.61666667,1998-06-16,"change1: Standardized decimalLongitude string → numeric (comma/whitespace normalized). | change2: Parsed DMS/DDM latitude → decimal degrees. | change3: Parsed DMS/DDM longitude → decimal degrees. | change4: Corrected longitude sign for Western Hemisphere (made negative). | change5: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | change6: Corrected latitude sign for Southern Hemisphere (validated by country polygon). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0035,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega L. Marcelo Peña Wi. Díaz Miranda,12616,,,,CPUN2025,3,Pitcairnia heterophylla,,,2004-03-26,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0036,PreservedSpecimen,,,CPUN,species,,J. G. Sánchez V.,219,,Herb,,CPUN2025,0,,,,1987-02-21,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0037,PreservedSpecimen,,,CPUN,species,,J. G. Sánchez V. W. Ruiz Vigo J. Cabanillas,2237,,Herb,,CPUN2025,0,,,,1978-08-05,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0038,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega,2323,,Arbusto,,CPUN2025,0,,,,1980-06-19,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0039,PreservedSpecimen,,,CPUN,species,,J. Cabanillas S.,1000,,,,CPUN2025,0,,,,1996-10-10,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0040,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega W. Díaz Miranda,12529,,,,CPUN2025,0,,7.024722222,,2004-01-16,"change1: Parsed DMS/DDM latitude → decimal degrees. | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0041,PreservedSpecimen,,,CPUN,species,,L. García Llatas,9628,,,,CPUN2025,0,,,,2013-02-22,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0042,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega W. Ruiz Vigo M. Malpica R.,924,,,,CPUN2025,0,,,,1972-05-06,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0043,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega,3814,,E,,CPUN2025,1,Racinaea diffusa,,,1985-05-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0044,PreservedSpecimen,,,CPUN,species,,I. Sánchez V.,67,,E,,CPUN2025,1,Racinaea diffusa,,,1965-05-23,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0045,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega,3864,,E,,CPUN2025,1,Racinaea multiflora,,,1985-07-13,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
CPUN2025_0046,PreservedSpecimen,,,CPUN,species,,I. Sánchez Vega J. Montoya Q. R. Cueva R.,14010,,E,,CPUN2025,1,Tillandsia cacticola,779274,-9203960,2009-08-27,"change1: Corrected longitude sign for Western Hemisphere (made negative). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Corrected elevation values >5000 m by dividing by 10 (assumed digit inflation error) [2026-04-14]"
