occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
BA2025_080,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Hauman, Lucien",BA 17425,"Hauman, L.",E,BA2025,1,Lepismium lorentzianum,,,5876-01-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_081,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Venturi, S.",BA 74978,"Castellanos, A.",E,BA2025,1,Lepismium lorentzianum,,,1920-09-29,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_082,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,Schreiter,BA 27/2621,"Castellanos, A.",E,BA2025,1,Lepismium lorentzianum,,,7580-01-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_083,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Venturi, S.",BA74978,"Castellanos, A.",E,BA2025,1,Lepismium lorentzianum,,,1920-09-29,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_084,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,Schreiter,BA 26/1310,"Castellanos, A.",E,BA2025,1,Lepismium lumbricoides,,,9324-01-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_085,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Rojas, T.",BA 37131,"Castellanos, A.",E,BA2025,1,Lepismium lumbricoides,,,7153-01-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_086,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Eyerdam, W.J. & Beetle, A.A.",BA 41431,-,E,BA2025,1,Lepismium lumbricoides,,,1938-03-10,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_087,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Eyerdam, W.J. & Beetle, A.A.",BA 41430,-,E,BA2025,1,Lepismium lumbricoides,,,1938-11-27,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_088,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Venturi, S.",BA 24/1684,-,E,BA2025,1,Lepismium lumbricoides,,,1923-10-27,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_089,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Rojas, T.",BA37131,"Castellanos, A.",E,BA2025,1,Lepismium lumbricoides,,,7153-01-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_090,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Eyerdam, W.J. & Beetle, A.A.",BA41430,-,E,BA2025,1,Lepismium lumbricoides,,,1938-11-27,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_091,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Eyerdam, W.J. & Beetle, A.A.",BA41431,-,E,BA2025,1,Lepismium lumbricoides,,,1938-03-10,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_092,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,Schreiter,BA 34554,-,E,BA2025,1,Pfeiffera monacantha,,,1940-10-01,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
BA2025_093,PreservedSpecimen,Evento,,BA,SPECIES,Herbario,"Eyerdam, W.J. & Beetle, A.A.",BA41429,-,E,BA2025,1,Pfeiffera monacantha,,,1938-10-19,"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-29]"
