occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
kroemer_t_2024_00042,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia obtusifolia,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00043,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia urocarpa,18.5666666666667,-95.1666666666667,26/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00044,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Grammitis linearifolia,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00045,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Grammitis xiphopteroides,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Hybrid detected: removed ×/x and reduced to binomial when possible | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00046,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Stenogrammitis prionodes,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00047,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Elaphoglossum guatemalense,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00048,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Elaphoglossum guatemalense,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00049,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Elaphoglossum petiolatum,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00050,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Elaphoglossum erinaceum,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00051,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Isochilus latibracteatus,18.3166666666667,-94.8333333333333,28/08/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
