"","occurrenceID","basisOfRecord","typeStatus","associatedReferences","institutionCode","taxonRank","collectionCode","recordedBy","recordNumber","identifiedBy","lifeForm","datasetID","matchCodeEpig","matchedNameEpig","decimalLatitude","decimalLongitude","eventDate","changes","discardReason","verbatimassociatedReferences"
"533","assis_i_2026_diagonal_00533","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Ionopsis utricularioides",-15.942222,-47.904167,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"534","assis_i_2026_diagonal_00534","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Rodriguezia decora",-15.942222,-47.904167,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"535","assis_i_2026_diagonal_00535","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Serpocaulon fraxinifolium",-15.942222,-47.904167,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"536","assis_i_2026_diagonal_00536","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Tillandsia tenuifolia",-15.942222,-47.904167,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"537","assis_i_2026_diagonal_00537","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Aechmea bromeliifolia",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"538","assis_i_2026_diagonal_00538","MaterialCitation",NA,"Vascular epiphytes on licuri palms (Syagrus coronata (Mart.) Becc.) in a toposequence: Caatinga conservation indicator species",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Anthurium affine",-12.91722222,-39.765,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Vascular epiphytes on licuri palms (Syagrus coronata (Mart.) Becc.) in a toposequence: Caatinga conservation indicator species"
"539","assis_i_2026_diagonal_00539","MaterialCitation",NA,"Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Aechmea bromeliifolia",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes"
"540","assis_i_2026_diagonal_00540","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Billbergia porteana",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"541","assis_i_2026_diagonal_00541","MaterialCitation",NA,"Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Billbergia porteana",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes"
"542","assis_i_2026_diagonal_00542","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Bulbophyllum plumosum",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"543","assis_i_2026_diagonal_00543","MaterialCitation",NA,"Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Bulbophyllum plumosum",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes"
"544","assis_i_2026_diagonal_00544","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Campylocentrum neglectum",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"545","assis_i_2026_diagonal_00545","MaterialCitation",NA,"Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Campylocentrum neglectum",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes"
"546","assis_i_2026_diagonal_00546","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Campyloneurum angustifolium",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"547","assis_i_2026_diagonal_00547","MaterialCitation",NA,"Comunidades epifitica e arborea em matas de galeira no Distrito Federal, Brasil",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Comparettia coccinea",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","accents and specific symbols removed in associatedReferences","Comunidades epifítica e arbórea em matas de galeira no Distrito Federal, Brasil"
"548","assis_i_2026_diagonal_00548","MaterialCitation",NA,"Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Comparettia coccinea",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes"
"549","assis_i_2026_diagonal_00549","MaterialCitation",NA,"Vascular epiphytes on licuri palms (Syagrus coronata (Mart.) Becc.) in a toposequence: Caatinga conservation indicator species",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Billbergia porteana",-12.91722222,-39.765,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Vascular epiphytes on licuri palms (Syagrus coronata (Mart.) Becc.) in a toposequence: Caatinga conservation indicator species"
"550","assis_i_2026_diagonal_00550","MaterialCitation",NA,"Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes",NA,"SPECIES",NA,NA,NA,NA,"E","assis_i_2026_diagonal",1,"Epidendrum pseudodifforme",-15.954444,-47.941389,NA,"change1: Set datasetID='assis_i_2026_diagonal'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28]","","Leaf trait co-variation and trade-offs in gallery forest C3 and CAM epiphytes"
