"","occurrenceID","basisOfRecord","typeStatus","associatedReferences","institutionCode","taxonRank","collectionCode","recordedBy","recordNumber","identifiedBy","lifeForm","habitat","datasetID","matchCodeEpig","matchedNameEpig","decimalLatitude","decimalLongitude","eventDate","changes","discardReason","verbatiminstitutionCode"
"11","assis_i_2026_literature_00011","MaterialCitation",NA,NA,"UNIOESTE","SPECIES",NA,NA,NA,NA,"E","Atlantic Forest","assis_i_2026_literature",1,"Acianthera crepiniana",-25.46027778,-53.81777778,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","Universidade Estadual do Oeste do Paraná"
"12","assis_i_2026_literature_00012","MaterialCitation",NA,NA,"INPA","SPECIES",NA,NA,NA,NA,"E","Amazon Rainforest","assis_i_2026_literature",1,"Acianthera discophylla",-2.31055556,-58.62805556,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","National Institute for Amazon Research (INPA), Manaus, Brazil"
"13","assis_i_2026_literature_00013","MaterialCitation",NA,NA,"INPA","SPECIES",NA,NA,NA,NA,"E","Amazon Rainforest","assis_i_2026_literature",1,"Acianthera discophylla",-2.96305556,-59.9225,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","National Institute for Amazon Research (INPA), Manaus, Brazil"
"14","assis_i_2026_literature_00014","MaterialCitation",NA,NA,"UNESP","SPECIES",NA,NA,NA,NA,"E","Atlantic Forest","assis_i_2026_literature",1,"Acianthera fenestrata",-20.41805556,-41.00694444,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","UNESP - São Paulo State University, Rio Claro, São Paulo state, Brazil"
"15","assis_i_2026_literature_00015","MaterialCitation",NA,NA,"INPA","SPECIES",NA,NA,NA,NA,"E","Amazon Rainforest","assis_i_2026_literature",1,"Acianthera fockei",-2.31055556,-58.62805556,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","National Institute for Amazon Research (INPA), Manaus, Brazil"
"16","assis_i_2026_literature_00016","MaterialCitation",NA,NA,"JBRJ","SPECIES",NA,NA,NA,NA,"E","Atlantic Forest","assis_i_2026_literature",1,"Acianthera glanduligera",-20.28111111,-40.50166667,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","Instituto de Pesquisas Jardim Botânico do Rio de Janeiro"
"17","assis_i_2026_literature_00017","MaterialCitation",NA,NA,"UFPR","SPECIES",NA,NA,NA,NA,"E","Atlantic Forest","assis_i_2026_literature",1,"Acianthera hatschbachii",-25.44805556,-49.24055556,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","Universidade Federal do Paraná, Curitiba, PR, Brazil"
"18","assis_i_2026_literature_00018","MaterialCitation",NA,NA,"UNESP","SPECIES",NA,NA,NA,NA,"E","Atlantic Forest","assis_i_2026_literature",1,"Acianthera heringeri",-20.41805556,-41.00694444,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","UNESP - São Paulo State University, Rio Claro, São Paulo state, Brazil"
"19","assis_i_2026_literature_00019","MaterialCitation",NA,NA,"Feevale","SPECIES",NA,NA,NA,NA,"E","Atlantic Forest","assis_i_2026_literature",1,"Acianthera hygrophila",-29.72833333,-50.36666667,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","Universidade Feevale, Novo Hamburgo, Rio Grande do Sul state, Brazil"
"20","assis_i_2026_literature_00020","MaterialCitation",NA,NA,"IFSul","SPECIES",NA,NA,NA,NA,"E","Pampa","assis_i_2026_literature",1,"Acianthera hygrophila",-31.38166667,-52.49055556,NA,"change1: Set datasetID='assis_i_2026_literature'. | change2: Generated deterministic occurrenceID. | change3: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change4: Overwrote genus from accepted backbone name (match 1). | change5: Standardized taxonRank from scientificName using AssisI rules. | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'MaterialCitation' [2026-03-28]","institution names converted to acronyms in institutionCode","Instituto Federal Sul-Rio-Grandense, Pelotas, Rio Grande do Sul, Brazil"
